ID,Name,Weight,Value
000acc2a,Dwarven Sword of Absorption,12,404
000acc41,Dwarven Sword of Arcing,12,367
000acc37,Dwarven Sword of Burning,12,345
000acc34,Dwarven Sword of Cowardice,12,346
000acc3d,Dwarven Sword of Draining,12,427
000acc3a,Dwarven Sword of Frost,12,365
000acc30,Dwarven Sword of Gleaning,12,431
000acc2d,Dwarven Sword of Siphoning,12,421
000acc44,Dwarven Sword of Soul Snares,12,348
000acc47,Dwarven Sword of Weariness,12,406
000ddd6b,Honed Ancient Nord Sword of Frost,15,253
000acc4a,Sanctified Dwarven Sword,12,414
0005bf11,Ancient Nord War Axe of Ice,14,368
000acc4d,Dwarven War Axe of Absorption,14,434
000acc64,Dwarven War Axe of Arcing,14,397
000acc5a,Dwarven War Axe of Burning,14,375
000acc57,Dwarven War Axe of Cowardice,14,376
000acc60,Dwarven War Axe of Draining,14,457
000acc5d,Dwarven War Axe of Frost,14,395
000acc53,Dwarven War Axe of Gleaning,14,461
000acc50,Dwarven War Axe of Siphoning,14,453
000acc67,Dwarven War Axe of Soul Snares,14,378
000acc6a,Dwarven War Axe of Weariness,14,436
000ddd6e,Honed Ancient Nord War Axe of Frost,16,257
000acc6d,Sanctified Dwarven War Axe,14,444
000acc87,Dwarven Warhammer of Arcing,27,557
000acc7d,Dwarven Warhammer of Burning,27,535
000acc7a,Dwarven Warhammer of Cowardice,27,536
000acc83,Dwarven Warhammer of Draining,27,617
000acc80,Dwarven Warhammer of Frost,27,555
000acc8a,Dwarven Warhammer of Soul Snares,27,538
000acc8d,Dwarven Warhammer of Weariness,27,596
000acc90,Sanctified Dwarven Warhammer,27,604
000acbad,Dwarven Battleaxe of Binding,23,615
000acb95,Dwarven Battleaxe of Consuming,23,800
000acba7,Dwarven Battleaxe of Diminishing,23,749
000acb9e,Dwarven Battleaxe of Fear,23,614
000acb98,Dwarven Battleaxe of Harrowing,23,742
000acba4,Dwarven Battleaxe of Ice,23,653
000acb9b,Dwarven Battleaxe of Reaping,23,754
000acba1,Dwarven Battleaxe of Scorching,23,621
000acbaa,Dwarven Battleaxe of Shocks,23,654
000acbb0,Dwarven Battleaxe of Torpor,23,715
000acbb3,Reverent Dwarven Battleaxe,23,795
000acb8c,Dwarven Bow of Binding,10,410
000acb86,Dwarven Bow of Diminishing,10,544
000acb7d,Dwarven Bow of Fear,10,409
000acb83,Dwarven Bow of Ice,10,448
000acb80,Dwarven Bow of Scorching,10,416
000acb89,Dwarven Bow of Shocks,10,449
000acb8f,Dwarven Bow of Torpor,10,510
000acb93,Reverent Dwarven Bow,10,590
000acbdc,Dwarven Dagger of Binding,3.5,370
000acbc2,Dwarven Dagger of Consuming,3.5,555
000acbd6,Dwarven Dagger of Diminishing,3.5,504
000acbcb,Dwarven Dagger of Fear,3.5,369
000acbc5,Dwarven Dagger of Harrowing,3.5,497
000acbd3,Dwarven Dagger of Ice,3.5,408
000acbc8,Dwarven Dagger of Reaping,3.5,509
000acbd0,Dwarven Dagger of Scorching,3.5,376
000acbd9,Dwarven Dagger of Shocks,3.5,409
000acbdf,Dwarven Dagger of Torpor,3.5,470
000acbe2,Reverent Dwarven Dagger,3.5,550
000acbff,Dwarven Greatsword of Binding,19,585
000acbe5,Dwarven Greatsword of Consuming,19,770
000acbf8,Dwarven Greatsword of Diminishing,19,719
000acbef,Dwarven Greatsword of Fear,19,584
000acbe8,Dwarven Greatsword of Harrowing,19,712
000acbf5,Dwarven Greatsword of Ice,19,623
000acbeb,Dwarven Greatsword of Reaping,19,724
000acbf2,Dwarven Greatsword of Scorching,19,591
000acbfc,Dwarven Greatsword of Shocks,19,624
000acc02,Dwarven Greatsword of Torpor,19,685
000acc05,Reverent Dwarven Greatsword,19,765
000acc22,Dwarven Mace of Binding,16,505
000acc08,Dwarven Mace of Consuming,16,690
000acc1b,Dwarven Mace of Diminishing,16,639
000acc12,Dwarven Mace of Fear,16,504
000acc0b,Dwarven Mace of Harrowing,16,632
000acc18,Dwarven Mace of Ice,16,543
000acc0e,Dwarven Mace of Reaping,16,644
000acc15,Dwarven Mace of Scorching,16,511
000acc1f,Dwarven Mace of Shocks,16,544
000acc25,Dwarven Mace of Torpor,16,605
000acc28,Reverent Dwarven Mace,16,685
000acc45,Dwarven Sword of Binding,12,450
000acc2b,Dwarven Sword of Consuming,12,635
000acc3e,Dwarven Sword of Diminishing,12,584
000acc35,Dwarven Sword of Fear,12,449
000acc2e,Dwarven Sword of Harrowing,12,577
000acc3b,Dwarven Sword of Ice,12,488
000acc31,Dwarven Sword of Reaping,12,589
000acc38,Dwarven Sword of Scorching,12,456
000acc42,Dwarven Sword of Shocks,12,489
000acc48,Dwarven Sword of Torpor,12,550
000acc4b,Reverent Dwarven Sword,12,630
000acc68,Dwarven War Axe of Binding,14,480
000acc4e,Dwarven War Axe of Consuming,14,665
000acc61,Dwarven War Axe of Diminishing,14,614
000acc58,Dwarven War Axe of Fear,14,479
000acc51,Dwarven War Axe of Harrowing,14,607
000acc5e,Dwarven War Axe of Ice,14,518
000acc54,Dwarven War Axe of Reaping,14,619
000acc5b,Dwarven War Axe of Scorching,14,486
000acc65,Dwarven War Axe of Shocks,14,519
000acc6b,Dwarven War Axe of Torpor,14,580
000acc6e,Reverent Dwarven War Axe,14,660
000acc8b,Dwarven Warhammer of Binding,27,640
000acc84,Dwarven Warhammer of Diminishing,27,774
000acc7b,Dwarven Warhammer of Fear,27,639
000acc81,Dwarven Warhammer of Ice,27,678
000acc7e,Dwarven Warhammer of Scorching,27,646
000acc88,Dwarven Warhammer of Shocks,27,679
000acc8e,Dwarven Warhammer of Torpor,27,740
000acc91,Reverent Dwarven Warhammer,27,820
000acbae,Dwarven Battleaxe of Animus,23,740
000acbb1,Dwarven Battleaxe of Debilitation,23,863
000acba8,Dwarven Battleaxe of Depleting,23,910
000acb9f,Dwarven Battleaxe of Despair,23,720
000acb96,Dwarven Battleaxe of Devouring,23,1039
000acba2,Dwarven Battleaxe of Fire,23,734
000acba5,Dwarven Battleaxe of Freezing,23,777
000acb9c,Dwarven Battleaxe of Harvesting,23,917
000acbab,Dwarven Battleaxe of Thunderbolts,23,780
000acb99,Dwarven Battleaxe of Winnowing,23,900
000acbb4,Hallowed Dwarven Battleaxe,23,1073
000acb8d,Dwarven Bow of Animus,10,535
000acb90,Dwarven Bow of Debilitation,10,658
000acb87,Dwarven Bow of Depleting,10,705
000acb7e,Dwarven Bow of Despair,10,515
000acb81,Dwarven Bow of Flames,10,529
000acb84,Dwarven Bow of Freezing,10,572
000acb8a,Dwarven Bow of Thunderbolts,10,575
000acb91,Hallowed Dwarven Bow,10,868
000acbdd,Dwarven Dagger of Animus,3.5,495
000acbe0,Dwarven Dagger of Debilitation,3.5,618
000acbd7,Dwarven Dagger of Depleting,3.5,665
000acbcc,Dwarven Dagger of Despair,3.5,475
000acbc3,Dwarven Dagger of Devouring,3.5,794
000acbd1,Dwarven Dagger of Flames,3.5,489
000acbd4,Dwarven Dagger of Freezing,3.5,532
000acbc9,Dwarven Dagger of Harvesting,3.5,672
000acbda,Dwarven Dagger of Thunderbolts,3.5,535
000acbc6,Dwarven Dagger of Winnowing,3.5,655
000acbe3,Hallowed Dwarven Dagger,3.5,828
000acc00,Dwarven Greatsword of Animus,19,710
000acc03,Dwarven Greatsword of Debilitation,19,833
000acbf9,Dwarven Greatsword of Depleting,19,880
000acbe6,Dwarven Greatsword of Devouring,19,1009
000acbf3,Dwarven Greatsword of Flames,19,704
000acbf6,Dwarven Greatsword of Freezing,19,747
000acbec,Dwarven Greatsword of Harvesting,19,887
000acbfd,Dwarven Greatsword of Thunderbolts,19,750
000acbe9,Dwarven Greatsword of Winnowing,19,870
000acc06,Hallowed Dwarven Greatsword,19,1043
000acc23,Dwarven Mace of Animus,16,630
000acc26,Dwarven Mace of Debilitation,16,753
000acc1c,Dwarven Mace of Depleting,16,800
000acc13,Dwarven Mace of Despair,16,610
000acc09,Dwarven Mace of Devouring,16,929
000acc16,Dwarven Mace of Flames,16,624
000acc19,Dwarven Mace of Freezing,16,367
000acc0f,Dwarven Mace of Harvesting,16,807
000acc20,Dwarven Mace of Thunderbolts,16,670
000acc0c,Dwarven Mace of Winnowing,16,790
000acc29,Hallowed Dwarven Mace,16,963
000acc46,Dwarven Sword of Animus,12,575
000acc49,Dwarven Sword of Debilitation,12,698
000acc3f,Dwarven Sword of Depleting,12,745
000acc2c,Dwarven Sword of Devouring,12,874
000acc39,Dwarven Sword of Flames,12,569
000acc3c,Dwarven Sword of Freezing,12,612
000acc32,Dwarven Sword of Harvesting,12,752
000acc43,Dwarven Sword of Thunderbolts,12,615
000acc2f,Dwarven Sword of Winnowing,12,735
000acc4c,Hallowed Dwarven Sword,12,908
000acc69,Dwarven War Axe of Animus,14,605
000acc6c,Dwarven War Axe of Debilitation,14,728
000acc62,Dwarven War Axe of Depleting,14,775
000acc59,Dwarven War Axe of Despair,14,585
000acc4f,Dwarven War Axe of Devouring,14,904
000acc5c,Dwarven War Axe of Flames,14,599
000acc5f,Dwarven War Axe of Freezing,14,642
000acc55,Dwarven War Axe of Harvesting,14,782
000acc66,Dwarven War Axe of Thunderbolts,14,645
000acc52,Dwarven War Axe of Winnowing,14,765
000acc6f,Hallowed Dwarven War Axe,14,938
000acc8c,Dwarven Warhammer of Animus,27,765
000acc8f,Dwarven Warhammer of Debilitation,27,888
000acc85,Dwarven Warhammer of Depleting,27,935
000acc7c,Dwarven Warhammer of Despair,27,745
000acc7f,Dwarven Warhammer of Flames,27,759
000acc82,Dwarven Warhammer of Freezing,27,802
000acc89,Dwarven Warhammer of Thunderbolts,27,805
000acc92,Hallowed Dwarven Warhammer,27,1098
000bd824,Elven Battleaxe of Binding,24,835
000bd811,Elven Battleaxe of Consuming,24,1020
000bd81f,Elven Battleaxe of Diminishing,24,969
000bd819,Elven Battleaxe of Fear,24,834
000bd814,Elven Battleaxe of Harrowing,24,962
000bd81d,Elven Battleaxe of Ice,24,873
000bd816,Elven Battleaxe of Reaping,24,974
000bd81b,Elven Battleaxe of Scorching,24,841
000bd822,Elven Battleaxe of Shocks,24,874
000bd826,Elven Battleaxe of Torpor,24,935
000bd828,Reverent Elven Battleaxe,24,1015
000be177,Elven Bow of Binding,12,480
000be16f,Elven Bow of Diminishing,12,614
000be166,Elven Bow of Fear,12,479
000be16c,Elven Bow of Ice,12,518
000be169,Elven Bow of Scorching,12,486
000be174,Elven Bow of Shocks,12,519
000be17a,Elven Bow of Torpor,12,580
000be17d,Reverent Elven Bow,12,660
0200d0d0,Dwarven Crossbow of Binding,20,665
0200d0d8,Dwarven Crossbow of Diminishing,20,799
0200d0db,Dwarven Crossbow of Scorching,20,671
0200d0d4,Dwarven Crossbow of Thunderbolts,20,860
0200d0cd,Reverent Dwarven Crossbow,20,845
000be19c,Elven Dagger of Binding,4,410
000be180,Elven Dagger of Consuming,4,595
000be194,Elven Dagger of Diminishing,4,544
000be18b,Elven Dagger of Fear,4,409
000be183,Elven Dagger of Harrowing,4,537
000be191,Elven Dagger of Ice,4,448
000be186,Elven Dagger of Reaping,4,549
000be18e,Elven Dagger of Scorching,4,416
000be199,Elven Dagger of Shocks,4,449
000be19f,Elven Dagger of Torpor,4,510
000be1a2,Reverent Elven Dagger,4,590
000be1c1,Elven Greatsword of Binding,20,785
000be1a5,Elven Greatsword of Consuming,20,970
000be1b9,Elven Greatsword of Diminishing,20,919
000be1b0,Elven Greatsword of Fear,20,784
000be1a8,Elven Greatsword of Harrowing,20,912
000be1b6,Elven Greatsword of Ice,20,823
000be1ab,Elven Greatsword of Reaping,20,924
000be1b3,Elven Greatsword of Scorching,20,791
000be1be,Elven Greatsword of Shocks,20,824
000be1c4,Elven Greatsword of Torpor,20,885
000be1c7,Reverent Elven Greatsword,20,965
000be1e6,Elven Mace of Binding,17,645
000be1ca,Elven Mace of Consuming,17,830
000be1de,Elven Mace of Diminishing,17,779
000be1d5,Elven Mace of Fear,17,644
000be1cd,Elven Mace of Harrowing,17,772
000be1db,Elven Mace of Ice,17,683
000be1d0,Elven Mace of Reaping,17,784
000be1d8,Elven Mace of Scorching,17,651
000be1e3,Elven Mace of Shocks,17,684
000be1e9,Elven Mace of Torpor,17,745
000be1ec,Reverent Elven Mace,17,825
000be20b,Elven Sword of Binding,13,550
000be1ef,Elven Sword of Consuming,13,735
000be203,Elven Sword of Diminishing,13,684
000be1fa,Elven Sword of Fear,13,549
000be1f2,Elven Sword of Harrowing,13,677
000be200,Elven Sword of Ice,13,588
000be1f5,Elven Sword of Reaping,13,689
000be1fd,Elven Sword of Scorching,13,556
000be208,Elven Sword of Shocks,13,589
000be20e,Elven Sword of Torpor,13,650
000be211,Reverent Elven Sword,13,730
000be230,Elven War Axe of Binding,15,595
000be214,Elven War Axe of Consuming,15,780
000be228,Elven War Axe of Diminishing,15,729
000be21f,Elven War Axe of Fear,15,594
000be217,Elven War Axe of Harrowing,15,722
000be225,Elven War Axe of Ice,15,633
000be21a,Elven War Axe of Reaping,15,734
000be222,Elven War Axe of Scorching,15,601
000be22d,Elven War Axe of Shocks,15,634
000be233,Elven War Axe of Torpor,15,695
000be236,Reverent Elven War Axe,15,775
000be255,Elven Warhammer of Binding,28,880
000be239,Elven Warhammer of Consuming,28,1065
000be24d,Elven Warhammer of Diminishing,28,1014
000be244,Elven Warhammer of Fear,28,879
000be23c,Elven Warhammer of Harrowing,28,1007
000be24a,Elven Warhammer of Ice,28,918
000be23f,Elven Warhammer of Reaping,28,1019
000be247,Elven Warhammer of Scorching,28,886
000be252,Elven Warhammer of Shocks,28,919
000be258,Elven Warhammer of Torpor,28,980
000be25b,Reverent Elven Warhammer,28,1060
0005bf08,Ancient Nord Battle Axe of Ice,22,381
000ddd65,Honed Ancient Nord Battle Axe of Frost,25,280
000ddd66,Honed Ancient Nord Battle Axe of Ice,25,403
0005bf0b,Ancient Nord Greatsword of Ice,18,388
000ddd68,Honed Ancient Nord Greatsword of Frost,21,293
000ddd69,Honed Ancient Nord Greatsword of Ice,21,416
000ddd6c,Honed Ancient Nord Sword of Ice,15,376
000ddd6f,Honed Ancient Nord War Axe of Ice,16,380
000bd825,Elven Battleaxe of Animus,24,960
000bd818,Elven Battleaxe of Banishing,24,1867
000bd827,Elven Battleaxe of Debilitation,24,1083
000bd820,Elven Battleaxe of Depleting,24,1130
000bd81a,Elven Battleaxe of Despair,24,940
000bd812,Elven Battleaxe of Devouring,24,1259
000bd81c,Elven Battleaxe of Fire,24,954
000bd81e,Elven Battleaxe of Freezing,24,997
000bd817,Elven Battleaxe of Harvesting,24,1137
000bd821,Elven Battleaxe of Stunning,24,1032
000bd823,Elven Battleaxe of Thunderbolts,24,1000
000bd815,Elven Battleaxe of Winnowing,24,1120
000bd829,Hallowed Elven Battleaxe,24,1293
000be178,Elven Bow of Animus,12,605
000be164,Elven Bow of Banishing,12,1512
000be17b,Elven Bow of Debilitation,12,728
000be170,Elven Bow of Depleting,12,775
000be167,Elven Bow of Despair,12,585
000be16a,Elven Bow of Fire,12,599
000be16d,Elven Bow of Freezing,12,642
000be172,Elven Bow of Stunning,12,677
000be175,Elven Bow of Thunderbolts,12,645
000be17e,Hallowed Elven Bow,12,938
0200d0d1,Dwarven Crossbow of Animus,20,790
0200d0d9,Dwarven Crossbow of Depleting,20,960
0200d0dc,Dwarven Crossbow of Fire,20,784
0200d0d3,Dwarven Crossbow of Shocks,20,704
0200d0d6,Dwarven Crossbow of Stunning,20,862
0200d0ce,Hallowed Dwarven Crossbow,20,1123
000be19d,Elven Dagger of Animus,4,535
000be189,Elven Dagger of Banishing,4,1442
000be1a0,Elven Dagger of Debilitation,4,658
000be195,Elven Dagger of Depleting,4,705
000be18c,Elven Dagger of Despair,4,515
000be181,Elven Dagger of Devouring,4,834
000be18f,Elven Dagger of Fire,4,529
000be192,Elven Dagger of Freezing,4,572
000be187,Elven Dagger of Harvesting,4,712
000be197,Elven Dagger of Stunning,4,607
000be19a,Elven Dagger of Thunderbolts,4,575
000be184,Elven Dagger of Winnowing,4,695
000be1a3,Hallowed Elven Dagger,4,868
000be1c2,Elven Greatsword of Animus,20,910
000be1ae,Elven Greatsword of Banishing,20,1817
000be1c5,Elven Greatsword of Debilitation,20,1033
000be1ba,Elven Greatsword of Depleting,20,1080
000be1b1,Elven Greatsword of Despair,20,890
000be1a6,Elven Greatsword of Devouring,20,1209
000be1b4,Elven Greatsword of Fire,20,904
000be1b7,Elven Greatsword of Freezing,20,947
000be1ac,Elven Greatsword of Harvesting,20,1087
000be1bc,Elven Greatsword of Stunning,20,982
000be1bf,Elven Greatsword of Thunderbolts,20,950
000be1a9,Elven Greatsword of Winnowing,20,1070
000be1c8,Hallowed Elven Greatsword,20,1243
000be1e7,Elven Mace of Animus,17,770
000be1d3,Elven Mace of Banishing,17,1677
000be1ea,Elven Mace of Debilitation,17,893
000be1df,Elven Mace of Depleting,17,940
000be1d6,Elven Mace of Despair,17,750
000be1cb,Elven Mace of Devouring,17,1069
000be1d9,Elven Mace of Fire,17,764
000be1dc,Elven Mace of Freezing,17,807
000be1d1,Elven Mace of Harvesting,17,947
000be1e1,Elven Mace of Stunning,17,842
000be1e4,Elven Mace of Thunderbolts,17,810
000be1ce,Elven Mace of Winnowing,17,930
000be1ed,Hallowed Elven Mace,17,1103
00029b79,Staff of Banishing,8,926
00029b84,Staff of Chain Lightning,8,1494
00029b82,Staff of Fireballs,8,1309
00029b8f,Staff of Frenzy,8,1149
00029b83,Staff of Ice Storms,8,1401
00029b8e,Staff of Inspiration,8,317
00029b99,Staff of Mending,8,613
00029b9a,Staff of Repulsion,8,675
00029b7a,Staff of Revenants,8,824
000be120,Staff of the Frost Atronach,8,1106
00029b95,Staff of Turning,8,1036
000be20c,Elven Sword of Animus,13,675
000be1f8,Elven Sword of Banishing,13,1582
000be20f,Elven Sword of Debilitation,13,798
000be204,Elven Sword of Depleting,13,845
000be1fb,Elven Sword of Despair,13,655
000be1f0,Elven Sword of Devouring,13,974
000be1fe,Elven Sword of Fire,13,669
000be201,Elven Sword of Freezing,13,712
000be1f6,Elven Sword of Harvesting,13,852
000be206,Elven Sword of Stunning,13,1118
000be209,Elven Sword of Thunderbolts,13,715
000be1f3,Elven Sword of Winnowing,13,835
000be212,Hallowed Elven Sword,13,1008
000be231,Elven War Axe of Animus,15,720
000be21d,Elven War Axe of Banishing,15,1627
000be234,Elven War Axe of Debilitation,15,843
000be229,Elven War Axe of Depleting,15,890
000be220,Elven War Axe of Despair,15,700
000be215,Elven War Axe of Devouring,15,1019
000be223,Elven War Axe of Fire,15,714
000be226,Elven War Axe of Freezing,15,757
000be21b,Elven War Axe of Harvesting,15,897
000be22b,Elven War Axe of Stunning,15,792
000be22e,Elven War Axe of Thunderbolts,15,760
000be218,Elven War Axe of Winnowing,15,880
000be237,Hallowed Elven War Axe,15,1053
000be256,Elven Warhammer of Animus,28,1005
000be242,Elven Warhammer of Banishing,28,1912
000be259,Elven Warhammer of Debilitation,28,1128
000be24e,Elven Warhammer of Depleting,28,1175
000be245,Elven Warhammer of Despair,28,985
000be23a,Elven Warhammer of Devouring,28,1304
000be248,Elven Warhammer of Fire,28,999
000be24b,Elven Warhammer of Freezing,28,1042
000be240,Elven Warhammer of Harvesting,28,1182
000be250,Elven Warhammer of Stunning,28,1077
000be253,Elven Warhammer of Thunderbolts,28,1045
000be23d,Elven Warhammer of Winnowing,28,1165
000be25c,Hallowed Elven Warhammer,28,1338
000bd830,Elven Battleaxe of Blizzards,24,1123
000bd82e,Elven Battleaxe of Dread,24,1046
000bd831,Elven Battleaxe of Enervating,24,1293
000bd82a,Elven Battleaxe of Evoking,24,1280
000bd82c,Elven Battleaxe of Expelling,24,2762
000bd82b,Elven Battleaxe of Garnering,24,1302
000bd82d,Elven Battleaxe of Immobilizing,24,1403
000bd813,Elven Battleaxe of Leeching,24,1505
000bd834,Elven Battleaxe of Lethargy,24,1233
000bd832,Elven Battleaxe of Lightning,24,1126
000bd833,Elven Battleaxe of Malediction,24,1132
000bd82f,Elven Battleaxe of the Blaze,24,1068
000bd835,Virtuous Elven Battleaxe,24,1610
000be16e,Elven Bow of Blizzards,12,768
000be168,Elven Bow of Dread,12,691
000be171,Elven Bow of Enervating,12,938
000be165,Elven Bow of Expelling,12,2407
000be173,Elven Bow of Immobilizing,12,1048
000be17c,Elven Bow of Lethargy,12,878
000be176,Elven Bow of Lightning,12,771
000be179,Elven Bow of Malediction,12,777
000be16b,Elven Bow of the Blaze,12,713
000be17f,Virtuous Elven Bow,12,1255
0200d0da,Dwarven Crossbow of Enervating,20,1123
0200d0d7,Dwarven Crossbow of Immobilizing,20,1233
0200d0d5,Dwarven Crossbow of Lightning,20,956
0200d0d2,Dwarven Crossbow of Malediction,20,962
0200d0dd,Dwarven Crossbow of the Blaze,20,898
0200d0cf,Virtuous Dwarven Crossbow,20,1440
000be193,Elven Dagger of Blizzards,4,698
000be18d,Elven Dagger of Dread,4,621
000be196,Elven Dagger of Enervating,4,868
000be185,Elven Dagger of Evoking,4,855
000be18a,Elven Dagger of Expelling,4,2337
000be188,Elven Dagger of Garnering,4,877
000be198,Elven Dagger of Immobilizing,4,978
000be182,Elven Dagger of Leeching,4,1080
000be1a1,Elven Dagger of Lethargy,4,808
000be19b,Elven Dagger of Lightning,4,701
000be19e,Elven Dagger of Malediction,4,707
000be190,Elven Dagger of the Blaze,4,643
000be1a4,Virtuous Elven Dagger,4,1185
000be1b8,Elven Greatsword of Blizzards,20,1073
000be1b2,Elven Greatsword of Dread,20,996
000be1bb,Elven Greatsword of Enervating,20,1243
000be1aa,Elven Greatsword of Evoking,20,1230
000be1af,Elven Greatsword of Expelling,20,2712
000be1ad,Elven Greatsword of Garnering,20,1252
000be1bd,Elven Greatsword of Immobilizing,20,1353
000be1a7,Elven Greatsword of Leeching,20,1455
000be1c6,Elven Greatsword of Lethargy,20,1183
000be1c0,Elven Greatsword of Lightning,20,1076
000be1c3,Elven Greatsword of Malediction,20,1082
000be1b5,Elven Greatsword of the Blaze,20,1018
000be1c9,Virtuous Elven Greatsword,20,1560
000be1dd,Elven Mace of Blizzards,17,933
000be1d7,Elven Mace of Dread,17,856
000be1e0,Elven Mace of Enervating,17,1103
000be1cf,Elven Mace of Evoking,17,1090
000be1d4,Elven Mace of Expelling,17,2572
000be1d2,Elven Mace of Garnering,17,1112
000be1e2,Elven Mace of Immobilizing,17,1213
000be1cc,Elven Mace of Leeching,17,1315
000be1eb,Elven Mace of Lethargy,17,1043
000be1e5,Elven Mace of Lightning,17,936
000be1e8,Elven Mace of Malediction,17,942
000be1da,Elven Mace of the Blaze,17,878
